,date,how long am i contagious with the flu
980,2022-10-16,2.156747285795411
981,2022-10-23,2.735345873690887
982,2022-10-30,2.45902706818758
983,2022-11-06,3.305485044218882
984,2022-11-13,2.6305926276066733
985,2022-11-20,6.7479396111328285
986,2022-11-27,3.60274191536391
987,2022-12-04,5.080261004987513
988,2022-12-11,3.5913274201048617
989,2022-12-18,4.452529585532392
990,2022-12-25,3.7057360414516456
991,2023-01-01,1.228839268588424
992,2023-01-08,1.4204256012709398
993,2023-01-15,5.4558804213720045
994,2023-01-22,0.0
